Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
9/30/2016,99518,98033,WA,Seattle,King,Kirkland,1182,744100,0.00486158,0.02422574,0.133434882,0.108541376,0.028136135,2016-09,2016-Q3,744100,0,2016-09
9/30/2016,94828,85234,AZ,Phoenix,Maricopa,Gilbert,1183,280000,0.003584229,0.01010101,0.039346696,0.105077994,-0.015156081,2006-03,2006-Q1,339100,-0.174284872,2005-06
9/30/2016,66668,20854,MD,Washington,Montgomery,Potomac,1184,870400,0,-0.003206596,0.000114903,0.009210528,-0.005288628,2006-03,2006-Q1,935200,-0.069289991,2005-05
9/30/2016,93287,80210,CO,Denver,Denver,Denver,1185,527700,0.006292906,0.025456665,0.085132634,0.101862687,0.045586315,2016-09,2016-Q3,527700,0,2016-09
9/30/2016,90800,75248,TX,Dallas-Fort Worth,Dallas,Dallas,1186,388200,0.016762703,0.052603037,0.135087719,0.102612102,0.049789249,2016-09,2016-Q3,388200,0,2016-09
9/30/2016,399545,10065,NY,New York,New York,New York,1187,1469800,0.018854845,0.009270068,-0.031241761,0.057874178,0.027003646,2016-04,2016-Q2,1567800,-0.062507973,2015-02
9/30/2016,96124,90278,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Redondo Beach,1188,857100,0.001402033,0.001402033,0.048953616,0.073715527,0.013640534,2016-09,2016-Q3,857100,0,2016-09
9/30/2016,95986,90005,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1189,721000,0.004738016,0,0.045685279,0.077465076,-0.003882503,2006-11,2006-Q4,757500,-0.048184818,2006-06
9/30/2016,94804,85209,AZ,Phoenix,Maricopa,Mesa,1190,229900,0.005686789,0.013221684,0.048813869,0.084141872,-0.016783557,2006-02,2006-Q1,279100,-0.176280903,2005-06
9/30/2016,77076,44224,OH,Akron,Summit,Stow,1191,166100,0.009113001,0.020897357,0.047288777,0.022791585,0.000422413,2007-02,2007-Q1,166500,-0.002402402,2007-01
9/30/2016,66620,20772,MD,Washington,Prince Georges,Greater Upper Marlboro,1192,274300,0.008085263,0.018566654,0.059073359,0.035316894,-0.023964895,2007-06,2007-Q2,351200,-0.218963554,2005-04
9/30/2016,60139,6082,CT,Hartford,Hartford,Enfield,1193,171800,0.002918856,0.009994121,0.015966884,-0.003113888,-0.021541994,2006-10,2006-Q4,213700,-0.196069256,2004-06
9/30/2016,99992,98837,WA,Moses Lake,Grant,Moses Lake,1194,140800,0.007153076,0.018076645,0.027737226,0.022785124,0.020981007,2016-09,2016-Q3,140800,0,2016-09
9/30/2016,74664,38128,TN,Memphis,Shelby,Memphis,1195,70600,0.008571429,0.020231214,0.066465257,0.02467216,-0.024202241,2007-01,2007-Q1,91200,-0.225877193,1998-05
9/30/2016,93369,80401,CO,Denver,Jefferson,Golden,1196,460300,0.006340184,0.017462423,0.074713986,0.076837297,0.034656594,2016-09,2016-Q3,460300,0,2016-09
9/30/2016,96370,91344,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1197,579700,0.00224758,0.006598368,0.061527193,0.079854472,-0.003982435,2007-04,2007-Q2,613000,-0.054323002,2005-10
9/30/2016,84279,60010,IL,Chicago,Cook,Barrington,1198,495400,-0.001411006,-0.002416432,0.006910569,0.023027004,-0.017190544,2007-03,2007-Q1,589600,-0.159769335,2004-02
9/30/2016,94797,85202,AZ,Phoenix,Maricopa,Mesa,1199,193800,0.013068479,0.035809727,0.12543554,0.155946238,-0.014333565,2006-07,2006-Q3,225200,-0.139431616,2005-08
9/30/2016,65788,19121,PA,Philadelphia,Philadelphia,Philadelphia,1200,60200,0.015177066,0.043327556,0.054290718,0.004035101,,2014-03,2014-Q1,74000,-0.186486486,2013-01
9/30/2016,72212,32780,FL,Melbourne,Brevard,Titusville,1201,118800,0.017123288,0.053191489,0.182089552,0.098708557,-0.032081789,2006-04,2006-Q2,169500,-0.299115044,2004-09
9/30/2016,62033,11222,NY,New York,Kings,New York,1202,980900,0.014164599,0.037550243,0.108236357,0.131659956,0.089958644,2016-09,2016-Q3,980900,0,2016-09
9/30/2016,100014,98902,WA,Yakima,Yakima,Yakima,1203,141900,0.012125535,0.03425656,0.106001559,0.030681576,0.015893023,2016-09,2016-Q3,141900,0,2016-09
9/30/2016,78936,48060,MI,Detroit,Saint Clair,Port Huron Township,1204,83800,0.002392344,0.018226002,0.132432432,0.06418009,-0.027718317,2005-09,2005-Q3,114400,-0.267482517,1999-06
9/30/2016,70604,29621,SC,Greenville,Anderson,Anderson,1205,154500,0.007170795,0.020475561,0.045331529,0.024783192,0.002028931,2016-09,2016-Q3,154500,0,2016-09
9/30/2016,66132,20008,DC,Washington,District of Columbia,Washington,1206,802000,0.006526104,0.026100307,0.043184183,0.038988663,0.014000378,2016-09,2016-Q3,802000,0,2016-09
9/30/2016,63966,15235,PA,Pittsburgh,Allegheny,Penn Hills,1207,89100,0.010204082,0.027681661,0.053191489,0.018993397,0.005553109,2016-09,2016-Q3,89100,0,2016-09
9/30/2016,99179,97302,OR,Salem,Marion,Salem,1208,240700,0.010495382,0.032161235,0.100091408,0.060785603,0.008256521,2016-09,2016-Q3,240700,0,2016-09
9/30/2016,78154,46514,IN,Elkhart,Elkhart,Elkhart,1209,122500,0.029411765,0.045221843,0.025963149,0.027810304,-0.001055076,2007-11,2007-Q4,131500,-0.068441065,2006-02
9/30/2016,94272,83686,ID,Boise City,Canyon,Nampa,1210,155900,0.005806452,0.024983563,0.081887578,0.082878888,-0.006077869,2007-07,2007-Q3,182100,-0.143876991,2006-06
9/30/2016,58477,1752,MA,Boston,Middlesex,Marlborough,1211,314800,0.007037748,0.019430052,0.097246427,0.050131196,-0.00275327,2005-11,2005-Q4,338100,-0.068914522,2004-08
9/30/2016,63120,13440,NY,Utica,Oneida,Rome,1212,95500,0,-0.0093361,0.038043478,0.023087445,0.009714115,2016-05,2016-Q2,97000,-0.015463918,2016-04
9/30/2016,96855,92392,CA,Riverside,San Bernardino,Victorville,1213,218800,0.008294931,0.023865232,0.096741855,0.126896853,-0.044156528,2006-07,2006-Q3,346500,-0.368542569,2004-07
9/30/2016,94736,85020,AZ,Phoenix,Maricopa,Phoenix,1214,198900,0.000503018,0.007598784,0.13982808,0.147661622,-0.012779379,2006-05,2006-Q2,230000,-0.135217391,2005-09
9/30/2016,84376,60123,IL,Chicago,Kane,Elgin,1215,163000,0.011166253,0.029040404,0.075907591,0.03642612,-0.027444582,2006-10,2006-Q4,215300,-0.24291686,2002-04
9/30/2016,96732,92211,CA,Riverside,Riverside,Palm Desert,1216,317200,0.005388273,0.004751346,-0.005018821,0.032899927,-0.032545807,2006-02,2006-Q1,455300,-0.303316495,2004-03
9/30/2016,72477,33175,FL,Miami-Fort Lauderdale,Miami-Dade,Tamiami,1217,306100,0.007902535,0.026836632,0.104256854,0.110802762,-0.02213749,2007-01,2007-Q1,390300,-0.215731489,2005-06
9/30/2016,67111,21921,MD,Philadelphia,Cecil,Elkton,1218,208200,0.005797101,0.01809291,0.028656126,-0.000862318,-0.020646825,2006-10,2006-Q4,256600,-0.188620421,2004-11
9/30/2016,70875,30097,GA,Atlanta,Gwinnett,Duluth,1219,389300,0.006723558,0.014594735,0.049609059,0.057114248,0.00281738,2016-09,2016-Q3,389300,0,2016-09
9/30/2016,91739,77090,TX,Houston,Harris,Houston,1220,153800,0.001954397,-0.007741935,0.029451138,0.060606645,0.012674011,2016-05,2016-Q2,155600,-0.011568123,2016-04
9/30/2016,100214,99362,WA,Walla Walla,Walla Walla,Walla Walla,1221,204200,0.008893281,0.024586051,0.104978355,0.036366997,0.002835092,2008-05,2008-Q2,227700,-0.103205973,2007-03
9/30/2016,71068,30350,GA,Atlanta,Fulton,Sandy Springs,1222,418700,0,0.01306557,0.056256307,0.060527266,0.007410567,2016-09,2016-Q3,418700,0,2016-09
9/30/2016,94277,83704,ID,Boise City,Ada,Boise,1223,171300,0.004692082,0.016014235,0.09596929,0.096849859,-0.007180365,2007-07,2007-Q3,195400,-0.123336745,2006-06
9/30/2016,79755,49442,MI,Muskegon,Muskegon,Muskegon Township,1224,63600,0.00792393,0.029126214,0.123674912,0.040296944,-0.010106561,2005-06,2005-Q2,73400,-0.133514986,2002-12
9/30/2016,69206,27103,NC,Winston-Salem,Forsyth,Winston-Salem,1225,138300,0.003628447,0.015418502,0.049317147,0.011988443,0.001091118,2008-04,2008-Q2,139300,-0.007178751,2008-03
9/30/2016,99492,98004,WA,Seattle,King,Bellevue,1226,1002900,0.007737138,0.035305048,0.114085759,0.11322542,0.029635197,2016-09,2016-Q3,1002900,0,2016-09
9/30/2016,74850,38501,TN,Cookeville,Putnam,Cookeville,1227,135600,0.003700962,0.009679821,0.031178707,0.022538757,0.01555946,2016-09,2016-Q3,135600,0,2016-09
9/30/2016,69449,27609,NC,Raleigh,Wake,Raleigh,1228,264700,0.006081338,0.022402472,0.093801653,0.05203624,0.03092581,2016-09,2016-Q3,264700,0,2016-09
9/30/2016,64017,15317,PA,Pittsburgh,Washington,North Strabane Township,1229,228100,0,0.002196837,0.020125224,0.035058298,0.023908521,2016-09,2016-Q3,228100,0,2016-09
9/30/2016,61799,10459,NY,New York,Bronx,New York,1230,338600,0.008939213,0.029492247,0.137768817,0.026356906,0.003430658,2016-09,2016-Q3,338600,0,2016-09
9/30/2016,82258,55408,MN,Minneapolis-St Paul,Hennepin,Minneapolis,1231,220700,0.005009107,0.025081282,0.045476078,0.057472785,-0.000856845,2005-12,2005-Q4,227600,-0.030316344,2005-05
9/30/2016,63667,14701,NY,Jamestown,Chautauqua,Jamestown,1232,59400,-0.001680672,-0.006688963,-0.008347245,0.000337041,-0.004274853,2007-05,2007-Q2,64200,-0.074766355,2004-12
9/30/2016,66264,20176,VA,Washington,Loudoun,Leesburg,1233,479900,0,0.003764903,0.010954287,0.030182205,-0.009224549,2005-09,2005-Q3,577700,-0.16929202,2004-11
9/30/2016,96597,92028,CA,San Diego,San Diego,Fallbrook,1234,523200,0.003644734,0.007122233,0.033175355,0.078598835,-0.014127755,2006-06,2006-Q2,609400,-0.141450607,2004-08
9/30/2016,71043,30324,GA,Atlanta,Fulton,Atlanta,1235,337100,0.009583708,0.037230769,0.101994116,0.083253405,0.018514248,2016-09,2016-Q3,337100,0,2016-09
9/30/2016,79475,48911,MI,Lansing,Ingham,Lansing,1236,77000,0.009174312,0.039136302,0.090651558,0.016071395,-0.037205013,2005-12,2005-Q4,115500,-0.333333333,2000-01
9/30/2016,97807,94605,CA,San Francisco,Alameda,Oakland,1237,543800,0.002765997,0.013228992,0.108890701,0.173938864,0.002782078,2016-09,2016-Q3,543800,0,2016-09
9/30/2016,97540,94066,CA,San Francisco,San Mateo,San Bruno,1238,890200,-0.000561356,0.003720825,0.049640373,0.121166996,0.020430362,2016-08,2016-Q3,890700,-0.000561356,2016-07
9/30/2016,96995,92691,CA,Los Angeles-Long Beach-Anaheim,Orange,Mission Viejo,1239,666000,0.006042296,0.017415215,0.045690061,0.086683493,-0.004681949,2006-05,2006-Q2,720300,-0.075385256,2005-09
9/30/2016,79607,49201,MI,Jackson,Jackson,Blackman Township,1240,135700,0.004441155,0.013442868,0.053571429,0.04847499,-7.36621E-05,2005-12,2005-Q4,141500,-0.040989399,2004-02
9/30/2016,95050,85712,AZ,Tucson,Pima,Tucson,1241,144200,0.00628053,0.01980198,0.054093567,0.032987243,-0.029927775,2006-06,2006-Q2,198300,-0.272818961,2004-12
9/30/2016,73161,34667,FL,Tampa,Pasco,Hudson,1242,135000,0.011235955,0.030534351,0.08,0.047195571,-0.042672957,2006-07,2006-Q3,210000,-0.357142857,2004-02
9/30/2016,78061,46254,IN,Indianapolis,Marion,Indianapolis,1243,102200,0.007889546,0.025075226,0.006896552,0.026664576,-0.015845752,2006-11,2006-Q4,119900,-0.147623019,
9/30/2016,70336,29150,SC,Sumter,Sumter,Sumter,1244,83400,0.020807834,0.061068702,0.049056604,0.00560874,,2016-09,2016-Q3,83400,0,2016-09
9/30/2016,94410,84043,UT,Provo,Utah,Lehi,1245,271500,0.005555556,0.025302115,0.102761982,0.075131549,0.015671745,2008-01,2008-Q1,286300,-0.051694027,2007-05
9/30/2016,88416,70003,LA,New Orleans,Jefferson,Metairie,1246,185500,0.007604563,0.029983343,0.061820263,0.044655882,0.026290782,2016-09,2016-Q3,185500,0,2016-09
9/30/2016,84611,60609,IL,Chicago,Cook,Chicago,1247,136300,0.017164179,0.066510172,0.088658147,0.013278986,-0.032006601,2007-03,2007-Q1,193000,-0.293782383,2003-02
9/30/2016,98171,95404,CA,Santa Rosa,Sonoma,Santa Rosa,1248,613200,0.005081134,0.016746808,0.068292683,0.100491191,-0.003235852,2006-04,2006-Q2,640700,-0.042921804,2005-08
9/30/2016,97746,94539,CA,San Francisco,Alameda,Fremont,1249,1397000,0.009830852,0.021049554,0.057852491,0.111708642,0.043898984,2016-09,2016-Q3,1397000,0,2016-09
9/30/2016,98118,95336,CA,Stockton,San Joaquin,Manteca,1250,314100,0.009643202,0.028824107,0.111071808,0.158989765,-0.021636535,2006-04,2006-Q2,408000,-0.230147059,2004-10
9/30/2016,90669,75071,TX,Dallas-Fort Worth,Collin,McKinney,1251,278900,0.007586705,0.026877761,0.098463962,0.102140288,0.043208211,2016-09,2016-Q3,278900,0,2016-09
9/30/2016,96905,92545,CA,Riverside,Riverside,Hemet,1252,240900,0.005845511,0.028608027,0.062637847,0.121634581,-0.032869292,2006-07,2006-Q3,339300,-0.290008842,2004-05
9/30/2016,81291,53211,WI,Milwaukee,Milwaukee,Shorewood,1253,283000,0.013610315,0.04197349,0.088461538,0.034981242,-0.00326225,2006-03,2006-Q1,308300,-0.082062926,2005-03
9/30/2016,72437,33134,FL,Miami-Fort Lauderdale,Miami-Dade,Coral Gables,1254,434200,0.002077083,-0.003442736,0.010002326,0.089922927,-0.015613802,2006-08,2006-Q3,510600,-0.149627889,2005-07
9/30/2016,96982,92672,CA,Los Angeles-Long Beach-Anaheim,Orange,San Clemente,1255,862100,0.002908329,0.002325311,0.033693046,0.076475133,-0.0033478,2006-04,2006-Q2,899500,-0.041578655,2005-10
9/30/2016,58489,1801,MA,Boston,Middlesex,Woburn,1256,411100,0.002927543,0.008339465,0.048189699,0.051313789,0.012409602,2016-09,2016-Q3,411100,0,2016-09
9/30/2016,81287,53207,WI,Milwaukee,Milwaukee,Milwaukee,1257,147200,0.017277125,0.049928673,0.073668855,0.026429344,-0.003857114,2006-04,2006-Q2,156900,-0.061822817,2005-08
9/30/2016,79780,49504,MI,Grand Rapids,Kent,Grand Rapids,1258,118300,0.01457976,0.040457344,0.125594672,0.097782158,0.0071179,2016-09,2016-Q3,118300,0,2016-09
9/30/2016,91204,76039,TX,Dallas-Fort Worth,Tarrant,Euless,1259,202600,0.007458976,0.025303644,0.075942645,0.067719851,0.029968185,2016-09,2016-Q3,202600,0,2016-09
9/30/2016,94803,85208,AZ,Phoenix,Maricopa,Mesa,1260,183800,0.006020799,0.016030956,0.080540858,0.111381709,-0.017995695,2006-02,2006-Q1,225200,-0.18383659,2005-06
9/30/2016,84644,60645,IL,Chicago,Cook,Chicago,1261,190600,0.012214551,0.044383562,0.118544601,0.047542583,-0.032198826,2006-06,2006-Q2,269100,-0.291713118,2002-01
9/30/2016,96197,90660,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Pico Rivera,1262,417900,0.005776173,0.018026797,0.09254902,0.077597805,-0.015649615,2006-08,2006-Q3,490200,-0.14749082,2005-07
9/30/2016,81972,54915,WI,Appleton,Outagamie,Appleton,1263,150500,0.004672897,0.016205267,0.059859155,0.028928502,0.008928188,2016-09,2016-Q3,150500,0,2016-09
9/30/2016,73033,34209,FL,North Port-Sarasota-Bradenton,Manatee,Bradenton,1264,214000,0.006585136,0.015662079,0.084093212,0.098807115,-0.019545884,2006-02,2006-Q1,285200,-0.249649369,2005-01
9/30/2016,69847,28311,NC,Fayetteville,Cumberland,Fayetteville,1265,141600,-0.005617978,0.015053763,0.090909091,-0.004046456,0.016098004,2011-04,2011-Q2,147000,-0.036734694,2010-09
9/30/2016,96567,91950,CA,San Diego,San Diego,National City,1266,382100,0.010312004,0.029364224,0.131477643,0.12429922,-0.012245021,2006-06,2006-Q2,439500,-0.130602958,2004-09
9/30/2016,61187,8817,NJ,New York,Middlesex,Edison,1267,277700,-0.000359971,-0.006440072,0.02434526,0.01318116,-0.016569371,2006-07,2006-Q3,330700,-0.160266102,2004-11
9/30/2016,74240,37209,TN,Nashville,Davidson,Nashville,1268,241800,0.014261745,0.049479167,0.195254572,0.110614483,0.050314735,2016-09,2016-Q3,241800,0,2016-09
9/30/2016,67427,22903,VA,Charlottesville,Albemarle,Charlottesville,1269,272900,0.00146789,0.005156538,0.054889834,0.022137723,-0.006639903,2006-08,2006-Q3,292600,-0.067327409,2005-08
9/30/2016,99133,97219,OR,Portland,Multnomah,Portland,1270,451700,0.007584207,0.037913603,0.152295918,0.095559811,0.027701655,2016-09,2016-Q3,451700,0,2016-09
9/30/2016,99034,97030,OR,Portland,Multnomah,Gresham,1271,265600,0.01412753,0.053550179,0.154280748,0.101092737,0.015203712,2016-09,2016-Q3,265600,0,2016-09
9/30/2016,81294,53214,WI,Milwaukee,Milwaukee,West Allis,1272,107000,0.013257576,0.043902439,0.080808081,0.02257311,-0.022322771,2006-05,2006-Q2,135000,-0.207407407,2003-09
9/30/2016,99967,98801,WA,Wenatchee,Chelan,Wenatchee,1273,242300,0.00581154,0.018923465,0.060393873,0.05636197,,2016-09,2016-Q3,242300,0,2016-09
9/30/2016,71771,32073,FL,Jacksonville,Clay,Orange Park,1274,153900,0.003259452,0.015171504,0.050511945,0.054202954,-0.021057536,2006-11,2006-Q4,190900,-0.193818753,2005-04
9/30/2016,70929,30157,GA,Atlanta,Paulding,Dallas,1275,138100,0.003633721,0.019940916,0.083987441,0.076334243,-0.003897744,2006-12,2006-Q4,144200,-0.042302358,2005-07
9/30/2016,84541,60505,IL,Chicago,Kane,Aurora,1276,117400,0.009458298,0.023539669,0.113851992,0.040851906,-0.028026667,2006-10,2006-Q4,156300,-0.248880358,2002-05
9/30/2016,65941,19460,PA,Philadelphia,Chester,Phoenixville,1277,277500,0.009457985,0.029302671,0.041666667,0.021992287,-0.001536485,2007-10,2007-Q4,285300,-0.027339642,2006-04
9/30/2016,96582,92009,CA,San Diego,San Diego,Carlsbad,1278,790200,0.008551372,0.014637904,0.027034053,0.069659112,0.008565191,2016-09,2016-Q3,790200,0,2016-09
9/30/2016,97078,92886,CA,Los Angeles-Long Beach-Anaheim,Orange,Yorba Linda,1279,756700,-0.003030303,-0.005389064,0.045310126,0.071080827,-0.003614169,2006-05,2006-Q2,797100,-0.050683729,2005-08
9/30/2016,82118,55117,MN,Minneapolis-St Paul,Ramsey,Saint Paul,1280,179100,0.011864407,0.047368421,0.08086904,0.076651099,-0.012058012,2006-05,2006-Q2,205800,-0.129737609,2003-12
9/30/2016,96489,91745,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Hacienda Heights,1281,609200,-0.001638807,-0.003109147,0.010114409,0.069779009,-8.20378E-05,2006-07,2006-Q3,612900,-0.006036874,2006-06
9/30/2016,92323,78227,TX,San Antonio,Bexar,San Antonio,1282,91200,0.006622517,0.028184893,0.094837935,0.050169317,0.012683838,2016-09,2016-Q3,91200,0,2016-09
9/30/2016,75872,41017,KY,Cincinnati,Kenton,Edgewood,1283,189600,0.005302227,0.018807093,0.056856187,0.024607493,0.011090581,2016-09,2016-Q3,189600,0,2016-09
9/30/2016,91713,77064,TX,Houston,Harris,Jersey Village,1284,162000,0.002475248,0.011867583,0.071428571,0.0645335,0.01675447,2016-09,2016-Q3,162000,0,2016-09
9/30/2016,62154,11561,NY,New York,Nassau,Long Beach,1285,509600,-0.002153906,-0.023380606,0.061445532,0.02360035,-0.007473795,2006-11,2006-Q4,550700,-0.074632286,2005-07
9/30/2016,71029,30309,GA,Atlanta,Fulton,Atlanta,1286,288500,0.00627834,0.014773127,0.058715596,0.087466025,0.010884126,2016-09,2016-Q3,288500,0,2016-09
9/30/2016,71158,30506,GA,Gainesville,Hall,Gainesville,1287,208500,0.00433526,0.022058824,0.078634247,0.061782383,0.000288226,2008-01,2008-Q1,213500,-0.023419204,2006-10
9/30/2016,78050,46237,IN,Indianapolis,Marion,Indianapolis,1288,125300,0.010483871,0.025368249,0.005617978,0.024532214,-0.006467756,2006-07,2006-Q3,134600,-0.069093611,
9/30/2016,72479,33177,FL,Miami-Fort Lauderdale,Miami-Dade,South Miami Heights,1289,242800,0.011245314,0.040274207,0.128777313,0.144765006,-0.022196025,2007-02,2007-Q1,309000,-0.214239482,2005-07
9/30/2016,66061,19808,DE,Philadelphia,New Castle,Newark,1290,225600,0.002221235,0.012567325,0.032494279,0.013952007,-0.011748142,2007-06,2007-Q2,258600,-0.127610209,2005-01
9/30/2016,96993,92688,CA,Los Angeles-Long Beach-Anaheim,Orange,Rancho Santa Margarita,1291,601900,0.005680869,0.015008432,0.033659626,0.086300754,-0.006999755,2006-04,2006-Q2,658800,-0.086369156,2005-06
9/30/2016,66845,21236,MD,Baltimore,Baltimore,Nottingham,1292,225400,0.00222321,0.00625,0.013945119,0.009962673,-0.012803541,2007-04,2007-Q2,259000,-0.12972973,2005-08
9/30/2016,58548,1915,MA,Boston,Essex,Beverly,1293,400900,0.005770196,0.015708133,0.06963714,0.040259366,0.009342681,2016-09,2016-Q3,400900,0,2016-09
9/30/2016,96206,90703,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Cerritos,1294,674600,0.00029656,-0.001332346,0.032129743,0.052870753,0.001118621,2016-06,2016-Q2,675500,-0.001332346,2016-06
9/30/2016,66830,21220,MD,Baltimore,Baltimore,Middle River,1295,196200,0.002554931,0.007186858,0.041954328,0.001227751,-0.023589305,2007-08,2007-Q3,258200,-0.240123935,2005-05
9/30/2016,90624,75019,TX,Dallas-Fort Worth,Dallas,Coppell,1296,396000,0.010204082,0.029373538,0.098474341,0.076045331,0.040515882,2016-09,2016-Q3,396000,0,2016-09
9/30/2016,97812,94610,CA,San Francisco,Alameda,Oakland,1297,1076100,0.008150646,0.02339515,0.086859913,0.114330568,0.032598007,2016-09,2016-Q3,1076100,0,2016-09
9/30/2016,64886,17055,PA,Harrisburg,Cumberland,Upper Allen,1298,184200,0.001631321,0.005458515,-0.009677419,0.00880555,0.00354254,2008-09,2008-Q3,187500,-0.0176,2007-11
9/30/2016,67603,23228,VA,Richmond,Henrico,Lakeside,1299,165100,0.011022658,0.040327662,0.073472042,0.025879359,-0.003271665,2007-08,2007-Q3,176000,-0.061931818,2006-04
9/30/2016,84513,60462,IL,Chicago,Cook,Orland Park,1300,247500,0.004872107,0.011856092,0.030820491,0.016548424,-0.022075134,2006-10,2006-Q4,310200,-0.20212766,2004-01
9/30/2016,58539,1902,MA,Boston,Essex,Lynn,1301,253900,0.007140024,0.02337767,0.070404722,0.073012784,-0.001096159,2005-10,2005-Q4,259800,-0.022709777,2005-05
9/30/2016,71298,30736,GA,Chattanooga,Catoosa,Ringgold,1302,145600,0.004830918,0.012517385,0.072955048,0.033305119,0.006106792,2016-09,2016-Q3,145600,0,2016-09
9/30/2016,73050,34231,FL,North Port-Sarasota-Bradenton,Sarasota,Sarasota,1303,226400,0.003546099,0.023971054,0.128614158,0.116314714,-0.020533626,2006-04,2006-Q2,289900,-0.219041049,2005-03
9/30/2016,89355,72076,AR,Little Rock,Pulaski,Jacksonville,1304,94800,0,0.003174603,0.038335159,0.005577352,0.006559697,2014-02,2014-Q1,95200,-0.004201681,2013-12
